  -8.530002      -7.860002      -7.490001      -7.430001      -7.530002    
  -4.090002      -2.900002      -1.820001      -1.200002      -1.110002    
  -1.620002      -2.620002      -3.780001      -4.670002      -4.980001    
  -4.630002      -3.710001      -2.550002      -1.710002      -1.500002    
  -1.690001      -1.810001      -1.940001      -2.710001      -4.430001    
  -6.430001      -7.620001      -7.630002      -7.120001      -6.950001    
  -7.400002      -8.120002      -8.710001      -9.090001      -9.400002    
  -9.640001      -9.630001      -9.300001      -8.720001      -8.080002    
  -7.550002      -7.200001      -3.010001      -1.610002     -0.1300016    
  0.9199984       1.289998      0.8499984     -0.3100016      -1.800002    
  -3.000001      -3.450001      -3.040001      -2.040002     -0.9100016    
 -8.0001570E-02  0.2899984      0.4099984      0.5499984      0.5999984    
  0.1299984      -1.090002      -2.680001      -3.980001      -4.560001    
  -4.620001      -4.670002      -5.120001      -5.970001      -6.910001    
  -7.550002      -7.750001      -7.730001      -7.700001      -7.710001    
  -7.570002      -7.180001      -6.590002      -6.010002     -0.6300015    
  0.1899984       1.029998       1.659998       2.039998       2.069998    
   1.639998      0.8199984      8.9998424E-02 -0.1100016      0.2699984    
  0.8499984       1.249998       1.409998       1.519998       1.689998    
   1.859998       1.869998       1.679998       1.269998      0.5899984    
 -0.4200016      -1.600002      -2.590002      -3.150002      -3.510001    
  -4.050002      -4.820002      -5.420002      -5.490002      -5.180001    
  -4.980001      -5.030002      -5.080001      -4.800002      -4.210001    
  -3.540001       2.449998       2.169998       1.789998       1.609998    
   1.879998       2.499998       2.999998       3.119998       3.149998    
   3.529998       4.149998       4.369998       3.869998       3.089998    
   2.709998       2.849998       2.999998       2.769998       2.439998    
   2.349998       2.299998       1.549998     -0.1100016      -1.870002    
  -2.800002      -2.730001      -2.420002      -2.510001      -2.810002    
  -2.840002      -2.520001      -2.240001      -2.180001      -2.100002    
  -1.710002      -1.090002     -0.4900016       4.589998       3.399998    
   2.229998       1.589998       1.839998       2.739998       3.579998    
   3.929998       4.229998       5.019999       5.979998       6.119998    
   5.029998       3.599998       3.019998       3.399998       3.669998    
   3.199998       2.469998       2.399998       2.899998       2.819998    
   1.459998     -0.4100016      -1.380002     -0.9300016      9.9998422E-02
  0.6799984      0.7099984      0.6699984      0.8499984       1.029998    
   1.059998       1.159998       1.549998       2.089998       2.459998    
   4.949998       3.669998       2.539998       1.929998       2.159998    
   2.859998       3.269998       3.159998       3.169998       3.979998    
   5.079998       5.179998       3.839998       2.259998       1.859998    
   2.589998       3.009998       2.189998      0.9699984      0.9099984    
   2.209998       3.439998       3.279998       2.099998       1.349998    
   1.869998       3.079998       3.949998       4.239998       4.379998    
   4.649998       4.839998       4.779998       4.709998       4.929998    
   5.359998       5.599998       4.129998       3.439998       2.759998    
   2.269998       2.259998       2.539998       2.489998       2.069998    
   2.009998       2.859998       3.959998       3.999998       2.669998    
   1.269998       1.159998       2.009998       2.109998      0.5399984    
  -1.480002      -1.900002     -0.1800016       2.109998       3.219998    
   2.979998       2.659998       3.229998       4.409998       5.399998    
   5.969998       6.479998       7.139998       7.619998       7.669998    
   7.549998       7.739998       8.309999       8.839998       3.069998    
   2.999998       2.559998       1.939998       1.629998       1.699998    
   1.789998       1.889998       2.449998       3.709998       4.909998    
   4.989998       3.919998       2.969998       3.119998       3.739998    
   3.069998      0.4299984      -2.690001      -4.040001      -2.910002    
 -0.7100016      0.7499984       1.079998       1.269998       2.179998    
   3.559998       4.689998       5.419998       6.139998       7.069998    
   7.889998       8.239998       8.309999       8.659998       9.569998    
   10.70000       2.289998       2.329998       1.709998      0.8499984    
  0.4299984      0.6699984       1.309998       2.209998       3.509998    
   5.139998       6.439998       6.709998       6.149998       5.799998    
   6.199998       6.489998       5.169998       1.879998      -1.830002    
  -3.870002      -3.610002      -2.230001      -1.180001     -0.7800016    
 -0.2400016      0.9899984       2.559998       3.679998       4.229998    
   4.729998       5.579998       6.519998       7.129998       7.379998    
   7.759998       8.709998       10.12000       2.129998       1.779998    
  0.8199984     -0.1000016     -0.4200016     -6.0001574E-02  0.7099984    
   1.699998       2.939998       4.309999       5.389998       5.799998    
   5.769998       5.969998       6.519998       6.639998       5.229998    
   2.339998     -0.6700016      -2.210001      -1.930001     -0.8500016    
 -0.1300016      0.1499984      0.6599984       1.759998       3.039998    
   3.829998       4.039999       4.239998       4.909998       5.909998    
   6.689998       6.979998       7.069998       7.479998       8.409998    
   2.689998       1.869998      0.8199984      4.9998425E-02 -0.2100016    
 -0.1300016     -1.0001574E-02  0.1199984      0.4399984       1.029998    
   1.659998       2.079998       2.399998       2.869998       3.429998    
   3.469998       2.479998      0.6999984     -0.7500015     -0.8900015    
  0.2499984       1.709998       2.579998       2.829998       3.049998    
   3.609998       4.299998       4.709998       4.809999       5.079998    
   5.869998       7.009998       7.889998       8.149999       7.879998    
   7.539998       7.549998       3.519998       2.609998       1.799998    
   1.309998      0.9899984      0.5199984     -0.2600016      -1.130002    
  -1.710002      -1.780002      -1.480002      -1.070002     -0.6300015    
 -0.1200016      0.3599984      0.4699984     -1.5739352E-06 -0.7200016    
 -0.9500015     -0.1200016       1.549998       3.259998       4.329998    
   4.669998       4.729998       4.929998       5.279998       5.599998    
   5.889998       6.389998       7.239998       8.229999       8.969998    
   9.099998       8.699998       8.059999       7.499998    
  -4.300002      -4.140001      -3.390002      -2.490001      -1.780002    
  -1.380002      -1.100002     -0.5800015      0.4399984       1.779998    
   2.919998       3.519998       3.649998       3.609998       3.549998    
   3.389998       3.089998       2.779998       2.599998       2.519998    
   2.279998       1.619998      0.6899984      5.9998423E-02  0.2199984    
   1.099998       2.169998       2.979998       3.569998       4.129998    
   4.719998       5.229998       5.619998       5.899998       6.089998    
   6.169998       6.159998      -4.770001      -4.390001      -3.890002    
  -3.530001      -3.290001      -3.030001      -2.670002      -2.130002    
  -1.430001     -0.7900016     -0.4800016     -0.4600016     -0.3200016    
  0.1799984      0.8099984       1.109998      0.8999984      0.5099984    
  0.3999984      0.6999984       1.049998      0.9499984      0.2599984    
 -0.5300016     -0.8300015     -0.5300016      1.9998426E-02  0.4999984    
  0.9499984       1.509998       2.139998       2.589998       2.719998    
   2.539998       2.189998       1.779998       1.369998      -4.180001    
  -3.690001      -3.620002      -3.900002      -4.050002      -3.810001    
  -3.310002      -2.830002      -2.550002      -2.590002      -2.920002    
  -3.250001      -3.110002      -2.410002      -1.590002      -1.280002    
  -1.610002      -2.090002      -2.140002      -1.580002     -0.7500015    
 -0.2100016     -0.3000016     -0.8500016      -1.460002      -1.840002    
  -1.960002      -1.960002      -1.930001      -1.850002      -1.780002    
  -1.810001      -2.050002      -2.570002      -3.330002      -4.140001    
  -4.770001      -3.970001      -3.370002      -3.300001      -3.610002    
  -3.770001      -3.590002      -3.310002      -3.210001      -3.290001    
  -3.470001      -3.700001      -3.760001      -3.430001      -2.800002    
  -2.340002      -2.470001      -3.130002      -3.810001      -4.110002    
  -3.940001      -3.480001      -2.970001      -2.730001      -2.980001    
  -3.630002      -4.350001      -4.790001      -4.940001      -5.070002    
  -5.430001      -6.000001      -6.520001      -6.860002      -7.220001    
  -7.760001      -8.390001      -8.790001      -4.190001      -3.330002    
  -2.650002      -2.290002      -2.110002      -2.140002      -2.520001    
  -3.150002      -3.700001      -3.910002      -3.750001      -3.290001    
  -2.630002      -1.990002      -1.790002      -2.210001      -2.990001    
  -3.780001      -4.480001      -5.160001      -5.710001      -5.860002    
  -5.700001      -5.710001      -6.270001      -7.140001      -7.740001    
  -7.860002      -7.850001      -8.180001      -8.840001      -9.380001    
  -9.530002      -9.480001      -9.560001      -9.780002      -9.920001    
  -4.090002      -2.980001      -1.620002     -0.5400016     -5.0001573E-02
 -0.2900016      -1.210002      -2.460001      -3.490001      -3.950001    
  -3.800001      -3.190001      -2.280002      -1.440001      -1.030002    
  -1.170002      -1.610002      -2.170002      -3.000001      -4.270001    
  -5.660001      -6.470001      -6.500001      -6.300002      -6.620001    
  -7.520001      -8.420001      -8.850001      -8.920001      -9.080002    
  -9.410002      -9.660002      -9.610002      -9.440001      -9.390001    
  -9.500001      -9.620002      -3.270001      -2.250001     -0.8300015    
  0.3399984      0.8899984      0.7399984     -1.5739352E-06  -1.090002    
  -2.160002      -2.860002      -3.010001      -2.610002      -1.790002    
 -0.8500016     -0.1200016      0.2399984      0.3499984      0.2499984    
 -0.3300016      -1.610002      -3.260001      -4.480001      -4.790001    
  -4.550002      -4.550002      -5.200001      -6.250001      -7.180001    
  -7.770001      -8.080002      -8.250001      -8.320002      -8.360002    
  -8.460001      -8.640001      -8.800001      -8.900002      -1.820001    
  -1.260002     -0.4300016      0.2699984      0.7299984       1.029998    
   1.109998      0.8399984      0.2999984     -0.1700016     -0.3100016    
 -0.1100016      0.2999984      0.8499984       1.419998       1.979998    
   2.479998       2.759998       2.549998       1.639998      0.1499984    
  -1.380002      -2.350002      -2.610002      -2.510001      -2.600002    
  -3.190001      -4.160001      -5.130002      -5.810001      -6.140001    
  -6.350001      -6.650002      -7.070002      -7.420002      -7.530002    
  -7.450001      0.1799984      0.2299984      0.3999984      0.5599984    
  0.9499984       1.689998       2.469998       2.849998       2.839998    
   2.899998       3.199998       3.399998       3.219998       2.849998    
   2.829998       3.309998       3.989998       4.469998       4.549998    
   4.189998       3.289998       1.849998      0.1899984      -1.030002    
  -1.360002      -1.030002     -0.7400016      -1.040002      -1.810001    
  -2.600002      -3.130002      -3.560002      -4.070002      -4.620001    
  -4.970002      -5.020001      -4.920002       2.719998       2.489998    
   2.249998       2.069998       2.299998       3.029998       3.729998    
   3.929998       3.909998       4.289999       5.009998       5.209998    
   4.349998       3.079998       2.569998       3.139998       4.059999    
   4.569998       4.709998       4.939998       5.199998       4.779998    
   3.319998       1.499998      0.4899984      0.7299984       1.559998    
   1.989998       1.749998       1.199998      0.7199984      0.2799984    
 -0.2400016     -0.7800016      -1.120002      -1.300002      -1.550002    
   5.309999       4.989998       4.509998       3.949998       3.729998    
   3.899998       3.949998       3.529998       3.179998       3.619998    
   4.509998       4.589998       3.269998       1.619998       1.189998    
   2.159998       3.239998       3.309998       2.889998       3.269998    
   4.729998       6.019998       5.849998       4.409998       3.139998    
   3.049998       3.859998       4.549998       4.649998       4.439998    
   4.259998       4.109998       3.799998       3.389998       3.069998    
   2.749998       2.179998       6.579998       6.309999       5.579998    
   4.499998       3.679998       3.339998       2.989998       2.419998    
   2.189998       2.879998       3.939998       4.039999       2.759998    
   1.369998       1.409998       2.639998       3.289998       2.169998    
  0.3299984     -0.1200016       1.589998       4.019999       5.219998    
   4.799998       3.989998       3.999998       4.789999       5.529998    
   5.769998       5.809999       6.019998       6.299998       6.359998    
   6.189998       6.029998       5.909998       5.599998       5.469998    
   5.309999       4.419998       3.059998       2.049998       1.719998    
   1.719998       1.809998       2.339998       3.639998       5.079998    
   5.509998       4.729998       3.939998       4.289999       5.169998    
   4.729998       2.049998      -1.420002      -3.210001      -2.310002    
 -3.0001573E-02   1.599998       1.939998       1.929998       2.599998    
   3.819998       4.809999       5.219998       5.449998       5.919998    
   6.539998       6.909998       6.979998       7.069998       7.369998    
   7.749998       2.839998       2.699998       1.869998      0.7499984    
  0.1199984      0.2999984      0.9599984       1.789998       2.989998    
   4.679998       6.329998       7.099998       6.939998       6.679998    
   6.969998       7.089998       5.599998       2.079998      -1.920002    
  -4.180001      -3.920002      -2.330002      -1.090002     -0.6300015    
 -0.1300016       1.109998       2.789998       4.039999       4.569998    
   4.839998       5.359998       6.089998       6.599998       6.779998    
   6.969998       7.519998       8.329998       1.199998      0.8599984    
  0.1499984     -0.5000015     -0.5900016     -8.0001570E-02  0.6699984    
   1.439998       2.399998       3.679998       4.969998       5.779998    
   5.999998       6.089998       6.249998       5.879998       4.129998    
   1.149998      -1.700001      -2.870002      -2.150002     -0.7000015    
  0.1999984      0.4399984      0.8399984       1.979998       3.459998    
   4.529998       4.909998       5.069998       5.529998       6.259998    
   6.869998       7.139998       7.319998       7.729998       8.399999    
   2.019998       1.319998      0.6399984      0.2799984      0.3099984    
  0.5199984      0.5899984      0.4799984      0.4799984      0.7999984    
   1.369998       1.899998       2.349998       2.799998       3.139998    
   2.919998       1.789998      0.1499984     -0.9000015     -0.4900016    
   1.159998       2.909998       3.829998       3.939998       3.989998    
   4.509998       5.289999       5.799998       5.909998       5.999998    
   6.469998       7.249998       7.989998       8.419998       8.629998    
   8.839998       9.129998       3.669998       2.839998       2.259998    
   1.969998       1.789998       1.419998      0.7199984     -0.1700016    
 -0.9200016      -1.290002      -1.250002     -0.9200016     -0.3100016    
  0.5299984       1.359998       1.729998       1.439998      0.8799984    
  0.8299984       1.819998       3.569998       5.239998       6.149998    
   6.339998       6.299998       6.469998       6.769998       6.969998    
   7.029998       7.159998       7.589998       8.289998       8.949998    
   9.399999       9.639998       9.799998       9.939999    
   1.349998       1.929998       2.939998       3.939998       4.589998    
   4.959998       5.249998       5.549998       5.789999       5.919998    
   5.829998       5.409998       4.629998       3.679998       2.849998    
   2.229998       1.689998       1.189998      0.7899984      0.5199984    
  0.1399984     -0.6200016      -1.560001      -2.160002      -1.920002    
 -0.8900015      0.5199984       1.939998       3.129998       3.809998    
   3.709998       2.909998       1.959998       1.389998       1.219998    
   1.099998      0.7999984      0.2299984       1.219998       2.159998    
   2.699998       2.829998       2.909998       3.159998       3.489998    
   3.769998       3.899998       3.829998       3.479998       2.969998    
   2.499998       2.129998       1.589998      0.7099984     -0.2400016    
 -0.6700016     -0.3600016      7.9998426E-02 -0.1500016      -1.160002    
  -2.150002      -2.260001      -1.330002     -7.0001572E-02  0.8899984    
   1.359998       1.539998       1.609998       1.599998       1.509998    
   1.239998      0.6599984     -0.1700016     -0.9300016     -0.7800016    
  8.9998424E-02  0.5199984      0.4399984      0.2199984      0.3299984    
  0.7599984       1.159998       1.309998       1.229998       1.029998    
  0.7499984      0.5399984      0.5799984      0.6699984      0.2799984    
 -0.8900015      -2.320002      -3.040001      -2.630002      -1.730002    
  -1.300002      -1.710002      -2.400002      -2.600002      -2.180001    
  -1.670002      -1.550002      -1.760002      -1.840002      -1.470002    
 -0.7700015     -0.2600016     -0.4200016      -1.380002      -2.670002    
  -3.570002      -2.330002      -1.770002      -1.530002      -1.520002    
  -1.380002     -0.9300016     -0.4300016     -0.3300016     -0.6300015    
  -1.010002      -1.230002      -1.330002      -1.210002     -0.8100016    
 -0.3900016     -0.5900016      -1.730002      -3.290001      -4.370001    
  -4.490002      -3.970001      -3.460001      -3.290001      -3.370002    
  -3.490001      -3.640002      -3.940001      -4.410001      -4.860002    
  -4.980001      -4.640001      -4.040001      -3.600002      -3.720001    
  -4.410001      -5.220001      -5.650002      -3.880002      -3.400002    
  -2.710001      -1.900002      -1.070002     -0.3700016     -0.2300016    
 -0.8200015      -1.740002      -2.380002      -2.500001      -2.280002    
  -1.820001      -1.160002     -0.5600016     -0.5300016      -1.300002    
  -2.570002      -3.750001      -4.560001      -4.980001      -5.010002    
  -4.700001      -4.330001      -4.310001      -4.790001      -5.540001    
  -6.170002      -6.510002      -6.640001      -6.640001      -6.600001    
  -6.530002      -6.490001      -6.460001      -6.390001      -6.300002    
  -3.830002      -3.190001      -1.970002     -0.6000016      0.4799984    
  0.9399984      0.5299984     -0.6200016      -1.890002      -2.570002    
  -2.520001      -2.030002      -1.380002     -0.6400015     -1.0001574E-02
  0.1599984     -0.2300016      -1.000002      -1.950001      -3.060002    
  -4.150002      -4.770001      -4.660001      -4.140001      -3.970001    
  -4.440001      -5.230001      -5.830001      -6.150002      -6.420002    
  -6.790001      -7.170002      -7.310001      -7.130002      -6.730001    
  -6.380002      -6.360002      -1.600002     -0.8200015      0.3899984    
   1.449998       2.019998       1.989998       1.309998      0.1999984    
 -0.8100016      -1.210002     -0.9500015     -0.4200016      0.1299984    
  0.6599984       1.049998       1.159998      0.9299984      0.5499984    
  4.9998425E-02 -0.7600015      -1.850002      -2.750001      -2.980001    
  -2.680001      -2.480001      -2.730001      -3.280001      -3.830002    
  -4.340002      -4.910001      -5.530002      -5.990002      -6.170002    
  -6.150002      -6.120001      -6.280002      -6.760002       1.339998    
   2.129998       2.899998       3.229998       3.119998       2.809998    
   2.329998       1.709998       1.249998       1.299998       1.779998    
   2.239998       2.439998       2.459998       2.419998       2.289998    
   2.059998       1.899998       1.819998       1.599998      0.9899984    
  0.1499984     -0.5300016     -0.8300015     -0.8900015     -0.9300016    
  -1.070002      -1.420002      -2.000001      -2.750001      -3.430001    
  -3.890002      -4.190001      -4.600001      -5.220001      -5.980001    
  -6.730001       3.249998       3.929998       4.299998       4.219998    
   3.979998       3.869998       3.779998       3.509998       3.329998    
   3.649998       4.299998       4.689998       4.449998       3.869998    
   3.399998       3.099998       2.859998       2.709998       2.799998    
   3.009998       2.979998       2.419998       1.469998      0.5999984    
  0.1799984      0.2699984      0.6099984      0.7599984      0.5099984    
 -5.0001573E-02 -0.6400015      -1.160002      -1.760002      -2.550002    
  -3.470001      -4.310001      -4.850001       4.059999       4.409998    
   4.599998       4.579998       4.679998       5.009998       5.159998    
   4.909998       4.629998       4.919998       5.599998       5.839998    
   5.199998       4.149998       3.429998       3.119998       2.829998    
   2.409998       2.179998       2.399998       2.829998       2.859998    
   2.269998       1.429998      0.9999984       1.259998       1.969998    
   2.609998       2.869998       2.759998       2.419998       1.849998    
   1.059998      0.1599984     -0.5700015      -1.010002      -1.230002    
   4.459998       4.419998       4.469998       4.509998       4.799998    
   5.329998       5.639998       5.449998       5.179998       5.409998    
   5.929998       5.879998       4.899998       3.649998       2.939998    
   2.709998       2.199998       1.129998      0.1199984     -3.0001573E-02
  0.6699984       1.479998       1.789998       1.669998       1.699998    
   2.199998       2.989998       3.719998       4.189998       4.429998    
   4.409998       4.049998       3.399998       2.769998       2.409998    
   2.349998       2.239998       4.039999       3.939998       3.919998    
